# law_cat,crime_day,crime_month,duration_hours,suspect_age,suspect_sex,victim_age,victim_sex
3,4,5,1,55,1,55,0
3,29,4,2,35,1,35,1
3,30,4,2,35,1,35,0
1,5,5,1,55,0,55,0
2,1,8,6604,35,0,35,0
3,5,5,1,35,1,35,1
2,20,3,629,55,0,55,0
3,5,5,1,22,1,18,1
1,1,5,2,55,1,55,0
3,28,4,1,35,1,65,1
1,27,4,1,35,1,55,0
3,5,5,1,55,1,35,0
1,2,5,1,35,1,35,0
1,1,5,1,35,1,55,1
3,27,4,1,35,1,22,1
3,29,4,1,35,0,35,1
2,27,4,1,35,0,55,1
2,4,5,1,55,1,35,0
3,3,5,2,35,0,22,0
3,27,4,1,55,1,22,0
1,2,5,1,35,0,55,1
1,27,4,1,35,0,35,0
2,3,5,1,35,1,55,0
1,4,5,1,35,0,35,1
2,6,5,1,35,1,55,0
1,6,5,2,35,0,22,0
2,28,4,1,35,0,35,0
1,6,5,2,55,1,65,0
3,9,4,87,35,1,35,0
2,30,4,1,22,0,22,0
2,1,5,5,22,0,35,0
1,3,5,1,35,1,65,1
1,6,5,1,55,1,22,0
1,28,4,1,35,0,55,1
1,4,5,1,35,1,55,1
2,1,5,1,55,1,35,0
3,1,9,696,18,1,18,0
2,2,5,1,55,1,65,0
1,27,4,1,55,1,35,1
2,27,4,1,55,1,55,0
3,27,4,1,22,1,35,1
1,1,5,1,55,1,35,1
1,29,4,1,55,1,65,0
1,4,5,1,55,1,35,1
1,3,5,1,35,1,55,1
1,28,4,1,35,1,55,1
2,29,4,1,35,1,55,1
2,30,4,1,35,1,22,0
2,29,4,1,35,0,65,0
1,1,5,1,35,1,35,1
2,5,5,1,65,1,35,1
2,6,5,2,35,1,55,0
2,28,4,1,55,0,55,1
1,3,5,3,55,1,55,1
1,5,5,2,35,0,35,0
1,1,5,74,22,1,35,1
2,6,5,1,35,1,35,0
3,23,4,1,35,1,55,0
2,4,5,1,22,0,35,1
1,2,5,2,35,0,35,1
2,3,5,5,55,1,35,0
1,3,5,1,35,1,22,0
1,26,4,2,35,0,35,0
1,30,4,2,35,1,35,0
2,30,4,1,35,1,35,1
1,2,5,2,35,1,35,0
2,29,4,2,35,0,35,1
3,28,4,1,55,1,55,1
1,29,4,1,35,1,55,0
1,20,4,185,55,1,35,1
3,5,5,1,35,1,35,0
1,2,5,1,35,1,35,1
2,28,4,1,55,1,55,1
1,2,5,1,35,0,35,1
1,28,4,1,35,1,35,1
1,27,4,1,35,1,18,1
1,29,4,1,35,1,55,1
2,2,5,1,18,0,18,0
1,28,4,2,22,1,55,1
2,6,5,2,35,1,35,1
2,3,5,2,55,1,55,0
1,4,5,1,55,1,55,0
1,4,5,1,55,1,35,1
2,1,5,1,35,1,55,0
1,29,4,1,35,0,55,0
3,5,5,12,22,1,22,0
3,2,5,1,35,1,35,1
3,29,4,1,55,1,55,1
3,28,4,1,35,1,22,0
2,1,5,1,35,1,35,0
1,27,4,3,35,1,35,0
2,29,4,1,35,1,55,0
3,5,5,2,55,1,55,1
1,28,4,1,55,1,55,0
3,30,4,1,22,1,22,0
1,4,5,1,22,1,18,0
2,27,4,1,55,1,65,1
1,5,5,2,55,0,35,0
2,4,5,1,55,1,22,0
1,30,4,1,35,0,35,1
1,13,3,7512,35,0,55,1
1,28,4,1,35,0,55,1
3,30,4,1,35,1,35,0
3,30,4,1,35,1,35,1
2,5,5,1,35,1,35,1
1,29,4,1,55,1,35,0
3,29,4,4,55,1,35,0
1,29,4,2,35,1,55,0
3,5,5,1,22,1,55,1
2,4,5,1,55,0,55,1
1,2,5,2,35,0,55,0
3,16,4,2,55,1,55,1
2,4,5,1,65,1,65,0
1,30,4,1,35,1,65,0
1,5,4,1,35,0,35,0
1,5,5,3,35,0,35,0
2,27,4,1,35,1,65,0
3,5,5,3,35,1,22,0
2,28,4,1,35,1,55,1
1,30,4,1,35,1,35,0
1,30,4,2,55,1,35,1
2,23,4,1,22,0,35,0
3,23,4,72,22,1,35,0
1,5,5,1,35,1,65,0
2,29,4,1,65,0,22,0
3,6,5,1,35,1,35,0
1,5,5,8,55,1,35,0
1,30,4,3,22,1,22,1
3,2,5,2,55,0,35,1
1,30,4,2,35,1,22,1
2,30,4,3,55,0,35,0
1,30,4,1,35,1,35,0
3,30,4,2,55,0,55,0
3,1,5,1,35,1,65,1
3,4,5,1,22,1,55,1
3,30,4,1,35,0,35,0
3,3,5,1,55,1,22,1
1,2,5,1,35,1,55,0
2,28,4,1,18,1,18,1
1,2,5,41,55,0,55,1
1,2,5,1,35,1,35,0
3,3,5,4,35,1,35,0
3,28,4,1,35,1,55,1
1,2,5,1,35,1,55,1
2,4,5,1,35,1,18,0
1,2,5,2,35,0,35,0
2,30,4,1,35,1,35,0
1,29,4,1,22,1,22,1
2,30,4,1,55,0,65,0
1,30,4,1,35,1,35,1
1,29,4,5,35,1,22,0
3,3,5,2,55,1,55,1
3,22,3,1,35,1,35,0
3,30,4,1,22,1,35,1
1,28,4,1,35,1,35,0
2,6,5,1,35,0,35,1
2,4,5,1,35,1,55,0
1,29,4,2,22,0,22,0
1,28,4,1,22,1,22,0
1,6,5,1,35,1,35,0
3,28,4,1,35,0,35,0
1,3,5,2,35,0,35,1
1,27,4,1,35,1,18,1
3,4,5,2,22,1,22,0
1,30,4,1,35,1,35,0
3,30,4,1,55,1,35,1
1,2,1,2857,35,1,35,0
1,1,5,1,55,1,35,0
3,23,4,1,35,1,35,1
1,5,5,1,55,1,35,0
3,5,5,2,35,1,35,0
3,27,4,2,22,0,22,0
2,6,5,1,18,1,65,1
1,4,5,1,35,0,35,0
3,2,5,2,35,1,55,0
2,2,5,1,35,1,35,0
2,2,5,1,35,1,55,1
1,1,5,1,35,0,35,0
2,4,5,2,35,0,55,0
2,1,5,1,35,0,55,0
1,4,5,2,22,0,35,0
2,4,5,1,35,1,35,0
1,30,4,10,35,1,35,1
3,1,5,2,35,0,35,0
1,3,5,1,22,1,55,0
1,3,5,2,22,0,22,0
1,6,5,2,55,1,35,1
1,27,4,1,35,0,35,0
1,30,4,1,55,1,55,0
3,5,5,1,35,1,35,0
1,1,5,1,35,1,55,1
1,28,4,1,55,1,35,0
3,27,4,5,22,0,22,1
2,2,5,1,35,1,65,0
2,2,5,1,35,0,55,1
1,3,5,1,35,1,35,1
3,30,4,1,65,1,65,0
3,1,5,2,35,1,35,0
3,29,4,2,65,1,65,1
1,29,1,10432,35,0,22,0
3,1,5,2,35,0,35,1
1,25,4,64,35,1,35,0
2,4,5,1,22,1,35,1
1,14,4,1,35,1,55,1
1,5,5,1,35,1,35,0
2,4,5,2,55,1,55,0
2,2,5,1,35,1,35,0
3,4,5,2,55,1,35,0
1,4,5,1,55,1,22,0
3,27,4,2,18,1,35,1
2,2,5,1,35,1,35,0
1,3,5,1,35,1,35,1
2,4,5,1,35,1,35,0
1,27,4,1,55,1,55,1
2,28,4,1,35,1,35,1
1,2,5,1,35,0,35,0
2,1,5,1,55,0,35,0
1,4,5,1,22,1,22,0
1,27,4,1,22,1,55,1
2,29,4,2,65,0,55,1
3,28,4,1,22,0,35,0
2,30,4,1,55,1,65,0
2,1,5,2,22,1,22,1
1,6,5,1,55,1,55,0
1,27,4,1,35,0,35,0
3,28,4,1,35,1,35,0
3,2,5,1,22,1,22,1
1,3,5,2,35,0,35,0
3,2,5,1,35,1,22,0
2,3,5,1,35,1,55,1
1,1,5,1,35,0,35,1
3,28,4,4,35,1,65,1
1,5,5,1,35,1,35,0
2,6,5,1,35,1,35,0
3,6,5,1,35,1,35,1
1,2,5,1,22,0,22,1
2,2,5,1,35,1,22,0
1,4,5,1,35,1,55,0
1,4,5,1,22,0,22,0
3,3,5,1,35,0,65,0
3,28,4,11,35,1,35,0
3,28,4,3,35,1,35,0
1,29,4,1,65,1,55,0
2,29,4,1,35,1,35,0
2,3,5,1,35,1,18,1
2,28,4,1,35,1,55,1
3,30,4,1,35,1,55,1
2,26,4,1,65,1,35,1
2,27,4,1,35,0,35,0
1,29,4,1,35,1,35,1
1,6,5,2,35,1,35,1
2,5,5,1,55,0,55,1
1,30,4,1,35,1,22,0
1,1,5,1,35,1,65,1
1,4,5,1,55,1,35,1
1,29,4,1,35,1,55,0
1,6,5,1,22,1,55,1
1,5,5,2,35,1,55,0
2,6,5,1,55,1,55,0
2,6,5,1,35,1,65,0
3,30,4,1,35,1,35,1
1,6,5,1,35,0,35,0
3,2,5,2,55,1,35,0
1,3,5,1,35,1,22,0
3,1,5,9,55,1,22,1
1,1,5,1,35,0,35,1
1,6,5,2,35,1,55,1
2,2,5,1,55,1,55,1
1,29,4,2,35,0,55,0
2,29,4,1,22,1,55,1
2,29,4,4,35,1,35,1
1,1,5,1,35,1,22,1
1,30,4,2,55,1,22,1
2,6,5,1,35,1,35,1
3,2,5,2,22,1,65,1
1,3,5,1,35,1,35,0
2,1,5,2,65,0,65,0
1,28,4,1,35,0,35,0
1,1,5,1,35,0,35,0
1,3,5,1,35,0,55,1
2,28,4,1,35,1,35,0
3,4,5,1,55,1,55,0
2,3,5,1,35,0,55,0
1,4,5,3,35,1,35,1
1,4,5,1,35,1,55,0
1,28,4,1,35,1,55,0
3,5,5,1,35,1,35,0
1,5,5,1,35,1,35,0
1,4,5,1,35,1,35,0
2,3,5,2,55,1,65,1
3,4,5,1,35,1,35,0
1,6,5,1,35,0,55,0
2,4,5,1,35,0,22,1
1,2,5,3,22,1,22,0
1,6,5,1,35,1,22,0
1,30,4,1,22,0,22,0
3,5,5,13,55,1,22,1
2,30,4,1,35,0,65,0
3,5,5,1,55,1,35,0
3,2,5,3,22,0,35,0
3,1,5,1,22,1,35,1
3,28,4,1,35,1,55,1
3,1,5,1,35,1,35,0
2,3,5,2,55,1,65,0
2,5,5,1,22,1,22,1
3,27,4,1,35,1,55,1
3,3,5,1,55,1,22,1
1,5,5,1,55,1,65,0
1,4,5,1,35,0,55,0
3,4,5,2,55,1,55,0
2,27,4,2,22,1,35,1
2,30,4,2,22,1,55,0
1,27,4,3,35,1,35,1
1,4,5,2,22,1,35,1
2,30,4,1,35,1,35,0
1,28,4,1,35,1,55,1
3,29,4,1,35,1,65,1
1,30,4,1,22,0,35,1
1,28,4,1,55,0,22,0
1,2,5,1,22,1,35,1
2,5,5,1,55,1,35,1
1,30,4,3,22,1,22,1
3,27,4,1,35,1,35,1
1,4,5,1,22,1,22,0
1,24,4,1,35,0,35,0
2,23,4,1,35,1,22,0
1,21,4,1,22,1,35,1
2,25,4,1,35,1,35,0
1,17,4,2,35,1,35,0
1,23,4,1,35,1,35,0
1,22,4,1,22,1,65,1
2,23,4,1,35,1,35,0
2,21,4,1,55,1,35,1
1,31,3,2,35,1,35,0
2,26,4,1,35,0,35,0
3,24,4,2,35,1,35,0
1,19,4,1,22,0,22,0
2,26,4,1,35,0,55,0
1,17,4,1,35,1,35,0
1,21,4,1,55,1,35,0
2,19,4,1,22,0,35,1
1,22,4,1,18,0,35,0
2,20,4,1,22,1,22,0
1,16,4,5,18,1,18,0
1,23,4,2,22,1,22,0
2,21,4,1,35,1,35,0
1,21,4,1,35,0,18,1
2,26,4,1,55,1,22,0
1,24,4,2,18,1,55,1
3,18,4,1,35,1,55,1
1,25,4,1,55,1,35,1
1,27,2,1,22,1,35,1
1,21,4,1,35,0,22,0
1,17,4,2,35,0,55,1
2,17,4,2,35,1,55,0
1,18,4,2,35,1,22,0
3,22,4,2,22,1,22,0
1,21,4,1,35,1,35,0
3,17,4,1,35,1,35,0
1,26,4,2,35,1,55,0
1,23,4,3,35,1,35,0
1,24,4,1,22,0,35,0
1,25,4,4,22,0,22,1
2,17,4,5,55,1,35,0
2,18,4,2,35,1,35,0
2,22,4,1,22,1,22,0
1,26,4,1,35,1,35,0
1,23,4,2,35,1,22,0
1,23,4,1,35,0,35,0
2,22,4,1,55,1,35,1
3,17,4,1,22,1,55,1
1,20,4,1,55,1,55,0
3,23,4,1,35,0,22,1
3,21,4,3,35,1,55,0
2,23,4,1,35,1,35,0
3,19,4,1,55,1,55,1
3,19,4,1,35,1,35,0
3,10,4,1,22,0,65,0
1,19,4,1,22,0,22,0
1,20,4,133,55,1,18,1
2,19,4,1,22,1,35,0
1,20,4,2,55,1,55,0
2,11,7,6909,55,1,55,0
1,25,4,2,35,1,55,1
1,24,4,1,35,1,55,0
3,19,4,1,18,1,18,1
2,22,4,1,35,1,55,0
2,19,4,1,35,1,35,0
3,20,4,1,35,0,22,1
2,19,4,1,35,0,65,0
1,23,4,2,22,0,35,1
1,18,4,1,35,0,35,1
1,17,4,1,35,0,55,0
1,19,4,43,65,1,35,0
1,20,4,1,35,0,55,0
1,10,4,241,55,1,55,1
3,9,4,236,35,1,22,0
2,19,4,1,35,0,55,0
1,25,4,1,35,1,35,1
1,18,4,1,22,1,22,0
3,20,4,1,55,1,65,0
2,18,4,1,55,0,35,0
2,24,4,2,65,0,65,1
2,19,4,2,22,1,35,0
3,19,4,1,18,1,22,1
3,17,4,1,35,1,35,0
1,18,4,1,22,1,55,1
2,21,4,1,18,0,55,0
3,18,4,1,35,1,35,1
1,19,4,5,22,1,22,0
1,17,4,1,35,0,35,1
1,21,4,1,35,1,35,0
2,26,4,1,22,0,35,0
1,26,4,1,35,1,55,1
3,20,4,2,55,1,22,0
3,19,4,1,35,1,35,1
1,18,4,2,35,1,55,1
1,19,4,1,35,1,55,1
2,22,4,1,35,1,55,0
3,22,4,6,35,0,35,1
2,23,4,1,35,1,35,0
1,17,4,1,22,1,35,1
1,21,4,2,35,0,35,0
2,25,4,1,35,0,35,0
1,22,4,1,35,1,35,0
3,14,4,1,55,1,55,1
2,19,4,1,35,1,55,0
2,26,4,1,55,1,35,0
2,21,4,1,35,1,55,1
3,18,4,1,35,1,35,0
1,25,4,2,22,0,22,1
3,25,4,1,22,0,35,0
1,22,4,1,35,1,35,0
3,21,4,2,35,1,35,0
2,25,4,2,22,1,22,0
3,23,4,13,35,0,35,1
1,26,4,1,55,1,35,1
3,24,4,4,35,1,35,1
2,25,4,1,55,1,55,0
3,19,4,1,22,1,55,0
1,23,4,1,35,0,35,0
1,20,4,2,55,1,65,1
1,18,4,1,35,1,55,1
1,18,4,1,35,1,35,0
3,26,4,1,22,0,22,0
2,18,4,1,35,1,35,0
2,25,4,2,35,0,35,1
3,23,4,1,35,1,35,0
2,23,4,1,35,1,35,1
1,17,4,221,55,0,55,1
2,23,4,1,35,1,35,0
1,20,4,1,35,1,22,0
2,19,4,1,18,1,35,0
1,24,4,1,35,1,35,0
2,21,4,2,55,1,35,0
2,25,4,6,35,1,55,0
1,19,4,1,35,1,35,1
1,21,4,1,22,1,35,0
2,21,4,1,35,1,65,0
2,20,4,1,35,0,55,1
3,17,4,1,35,1,22,0
3,25,4,3,18,1,22,0
2,7,4,1,35,1,35,0
1,19,4,1,35,1,35,1
2,20,4,2,55,1,35,0
1,21,4,1,55,1,22,1
3,19,4,2,35,1,35,1
2,24,4,1,35,1,35,0
2,25,4,1,22,1,35,1
1,24,4,1,55,1,35,1
1,26,4,1,35,0,35,0
2,24,4,1,35,0,35,1
3,22,4,1,35,1,35,1
2,19,4,1,65,1,35,1
1,24,4,1,35,0,35,0
2,17,4,1,35,1,55,1
3,16,4,2,35,1,35,0
1,17,4,11,35,1,35,0
1,18,4,1,55,0,65,1
1,1,2,944,65,1,35,1
1,24,4,48,22,1,55,1
3,21,4,1,22,1,55,0
1,24,4,2,35,1,35,0
1,23,4,2,35,1,35,0
2,17,4,1,55,1,35,1
3,24,4,1,35,1,35,0
3,17,4,5,35,1,35,0
1,25,3,698,35,1,35,0
1,23,4,1,35,0,35,0
1,26,4,2,22,1,55,1
2,23,4,1,55,1,55,0
1,22,4,2,55,1,65,1
1,18,4,1,35,0,55,1
1,18,4,2,35,1,35,1
3,25,4,1,35,0,35,1
2,18,4,2,55,1,35,0
1,19,4,1,35,1,35,0
1,16,4,1,35,0,55,0
1,6,4,1,18,0,22,0
2,16,4,1,55,1,35,0
1,24,4,1,55,1,55,1
1,24,4,1,55,1,35,0
2,23,4,1,55,0,55,1
2,24,4,1,65,0,35,0
2,24,4,1,22,1,35,0
2,19,4,1,35,1,35,0
3,15,4,2,55,0,55,1
1,23,4,2,18,0,35,0
3,26,4,1,55,1,18,0
2,18,4,1,55,1,55,0
2,22,4,1,55,1,65,1
1,20,4,50,35,1,35,0
1,26,4,1,35,1,35,0
1,16,4,2,35,0,35,0
1,25,4,1,55,1,55,0
3,17,4,2,22,1,22,1
1,20,4,1,35,1,35,1
3,19,4,1,35,0,65,1
1,25,4,1,55,1,35,1
1,26,3,502,35,0,35,0
2,22,4,25,35,1,35,0
1,21,4,1,35,1,35,0
3,25,4,2,35,1,18,1
1,19,4,1,22,1,55,0
1,18,4,1,22,1,35,1
2,25,4,1,35,0,35,0
1,22,4,1,35,1,22,0
1,24,4,1,35,1,35,1
2,25,4,1,35,0,35,1
3,24,4,1,35,1,55,0
1,20,4,1,35,1,35,0
2,22,4,1,65,1,35,1
1,26,4,1,35,1,55,0
2,17,4,2,22,1,35,1
2,26,4,1,22,0,65,0
2,18,4,1,55,1,35,1
1,18,1,1375,35,1,22,0
3,21,4,1,55,1,35,0
1,21,4,2,35,1,55,0
1,25,4,25,35,1,35,0
1,17,4,2,55,1,35,0
1,19,4,1,55,1,55,1
1,22,4,13,35,1,35,0
1,19,4,1,35,1,35,1
3,21,4,4,35,1,35,0
1,26,4,1,18,1,35,0
2,17,4,2,55,0,65,1
3,21,4,9,35,1,22,1
1,17,4,172,22,0,35,0
2,20,4,1,18,0,35,0
3,24,4,1,22,0,22,0
2,21,4,1,35,1,35,0
1,20,4,2,22,1,18,1
1,24,4,1,22,1,55,1
2,24,4,2,35,0,55,1
3,10,3,15,35,1,35,0
1,21,4,1,35,1,35,0
2,17,4,2,35,1,22,0
1,26,4,2,35,1,55,0
1,24,4,1,35,1,35,0
1,20,4,1,35,1,35,1
1,19,4,1,35,1,55,1
2,18,4,1,35,0,65,0
1,22,4,1,22,1,35,1
2,20,4,1,35,1,35,1
2,23,4,1,35,1,22,0
2,20,4,1,35,1,35,1
3,25,4,1,35,1,22,1
1,22,4,1,22,1,35,1
2,21,4,4,35,1,35,0
1,19,4,1,22,1,18,1
1,24,4,1,35,1,35,1
1,22,4,1,35,1,35,0
2,17,4,2,55,1,55,0
3,26,4,1,35,1,35,0
2,26,4,1,22,1,35,0
1,15,4,1,35,1,35,0
1,23,4,1,35,0,35,1
1,26,4,1,18,1,35,0
1,17,4,1,35,1,22,1
1,25,4,1,55,0,35,1
2,16,4,1,35,0,65,0
1,19,4,1,35,1,35,0
1,25,4,2,35,1,18,1
2,13,4,1,35,1,35,0
3,21,4,1,35,1,65,1
2,18,4,2,35,1,55,0
1,21,4,1,35,1,35,0
1,18,4,9,22,1,55,0
3,21,4,1,35,1,35,0
3,20,4,60,35,1,35,0
2,19,4,1,55,0,22,1
3,25,4,1,55,1,55,0
2,19,4,1,35,1,35,0
2,20,4,1,35,1,55,0
2,24,4,1,35,1,35,1
2,23,4,1,55,1,65,1
1,21,4,1,18,0,18,0
2,20,4,1,55,0,55,0
1,20,4,1,22,1,55,1
3,21,4,2,55,0,55,1
1,31,3,1,55,1,35,0
1,23,4,26,35,0,35,0
1,18,4,1,35,1,35,0
2,20,4,1,22,1,35,1
1,24,4,1,35,0,35,0
3,19,4,1,35,1,55,1
3,26,4,1,35,1,55,1
1,22,4,1,55,1,55,0
2,17,4,1,35,1,55,0
3,23,4,6,35,1,18,0
1,19,4,2,22,1,22,0
3,24,4,1,22,1,35,1
1,24,4,1,35,1,35,0
3,22,4,7,35,1,35,0
3,18,4,1,35,1,22,1
2,24,4,2,55,1,55,0
1,25,4,1,35,1,35,0
2,17,4,2,35,1,35,0
2,22,4,1,55,0,55,1
2,18,4,2,35,1,35,0
2,19,4,1,35,1,22,0
2,17,4,1,55,1,35,1
3,17,4,2,55,1,18,1
2,17,4,1,18,1,55,0
1,23,4,1,55,1,65,1
1,25,4,1,35,1,35,0
2,22,4,1,35,1,55,1
1,18,4,1,35,1,55,1
1,25,4,1,35,1,35,0
2,20,4,1,35,1,35,0
2,25,4,1,55,0,35,0
1,17,4,2,65,1,55,1
2,22,10,681,55,0,55,1
1,22,4,1,35,1,35,1
3,19,4,2,35,1,35,0
2,26,4,1,55,0,65,0
1,25,4,1,35,1,55,1
2,17,4,1,35,0,55,0
2,26,4,1,35,0,55,0
3,19,4,1,35,1,35,1
2,22,4,1,65,1,55,0
2,25,4,1,35,1,55,0
1,22,4,1,35,0,35,1
1,17,4,13,35,1,35,0
3,23,4,1,22,1,65,1
2,21,4,1,18,1,35,0
3,17,4,1,35,1,35,1
2,26,4,1,55,1,65,1
3,1,4,314,35,0,35,0
1,21,4,4,35,1,22,0
2,19,4,76,35,1,55,1
2,22,4,1,18,1,35,0
2,21,4,1,35,1,35,0
2,19,4,1,55,1,55,0
1,26,4,1,35,0,55,1
1,23,4,1,35,1,35,0
2,20,4,1,55,1,35,0
1,24,4,1,35,0,55,0
1,22,4,1,35,1,35,0
1,18,4,14,55,1,35,0
3,16,4,1,35,1,35,1
1,24,4,1,22,0,22,0
1,21,4,1,35,1,55,1
2,19,4,1,22,0,22,1
1,25,4,1,55,1,18,1
1,16,4,2,55,1,55,0
1,24,4,2,35,1,35,1
2,25,4,1,22,1,22,0
1,24,4,5,35,1,35,0
1,26,4,1,35,1,55,1
1,20,4,1,55,1,35,0
1,19,4,1,35,1,55,1
3,17,4,1,55,1,35,1
1,23,4,1,35,1,35,1
1,23,4,2,35,1,35,0
1,25,4,2,18,1,35,0
3,25,4,1,55,1,35,1
1,25,4,1,35,1,35,0
2,17,4,1,35,0,55,0
1,20,4,1,35,1,22,0
3,21,4,2,35,1,35,0
1,22,4,1,35,1,35,0
3,17,4,2,55,0,35,1
1,20,4,1,35,0,35,1
2,25,4,2,35,1,35,1
3,19,4,13,35,1,35,1
3,25,4,2,35,1,35,0
1,16,4,1,35,0,22,1
1,12,4,11,35,1,35,0
3,18,4,1,55,1,35,1
1,17,4,1,55,1,55,1
3,24,4,1,35,1,35,1
1,10,4,1,35,1,22,0
3,18,4,2,35,1,35,0
2,22,4,1,35,1,22,0
1,12,4,1,35,1,55,0
2,17,4,1,35,1,65,1
2,17,4,1,22,0,55,0
1,21,4,1,18,0,35,0
3,19,4,2,55,0,35,1
3,25,4,2,55,1,55,0
3,26,4,1,35,0,22,0
3,26,4,2,22,0,22,0
2,25,4,1,35,0,55,0
2,24,4,2,55,1,22,0
1,24,4,1,35,1,35,1
2,26,4,1,35,0,35,1
1,25,4,1,35,1,35,0
2,26,4,1,18,0,18,0
1,19,4,1,35,1,55,1
3,23,4,1,55,1,65,1
3,21,4,1,35,1,35,1
1,21,4,2,22,1,22,0
2,18,4,2,35,1,35,1
3,22,4,1,22,1,35,0
1,19,4,1,18,1,22,1
1,21,4,24,35,0,35,0
1,19,4,1,22,1,55,0
2,24,4,2,22,0,22,1
3,22,4,2,55,1,55,0
2,13,3,1,55,1,55,1
1,20,4,1,55,0,22,1
2,26,4,4,65,0,55,0
1,26,4,1,55,1,22,1
1,18,4,1,35,1,55,1
1,22,4,1,35,1,35,0
1,22,4,1,22,0,35,1
1,19,4,1,35,0,65,1
3,18,4,1,55,1,35,1
1,17,4,1,35,1,35,0
1,25,4,1,35,1,35,0
3,26,4,1,35,0,55,1
2,12,4,217,35,1,22,1
3,23,4,1,35,0,35,1
1,24,4,1,35,1,55,0
2,14,4,1,35,1,35,0
1,13,4,120,35,1,35,0
3,17,4,1,22,1,55,1
1,18,4,1,55,1,65,0
1,2,4,4,55,1,35,0
1,16,4,1,35,0,55,1
1,21,4,1,35,1,35,1
1,17,4,2,35,1,35,1
3,22,4,1,35,1,55,1
2,20,4,1,35,1,55,1
3,20,4,2,55,1,65,0
3,18,4,1,35,1,35,1
1,21,4,1,35,1,35,1
1,15,12,1,35,1,35,0
3,22,4,1,35,1,35,1
2,17,4,1,22,0,35,1
2,21,4,1,55,1,65,1
2,13,4,1,55,1,35,0
1,22,4,1,55,1,55,0
3,24,4,1,22,0,35,0
3,19,4,3,35,1,55,1
3,24,4,1,35,1,55,1
3,22,4,2,35,1,55,1
1,24,4,2,55,1,55,0
2,26,4,1,22,1,55,0
1,16,4,1,35,1,55,1
2,21,4,1,55,1,65,1
2,19,4,1,35,0,55,0
3,22,4,1,35,0,22,0
1,25,4,2,55,0,65,0
2,18,4,1,35,1,55,1
3,17,4,1,35,1,35,0
2,21,4,2,35,1,35,1
1,22,4,1,35,1,35,0
2,19,4,2,55,1,35,0
1,17,4,1,22,1,35,1
3,25,4,1,35,1,55,1
3,19,4,26,35,1,22,0
2,24,4,2,35,1,22,0
2,20,4,1,35,0,18,0
3,5,2,2,35,1,35,0
1,20,4,1,22,1,22,0
3,21,4,1,35,0,35,1
2,25,4,1,35,1,35,1
2,21,4,1,35,1,55,0
2,21,4,1,55,0,55,1
2,16,2,1,35,1,55,0
2,24,4,1,22,0,35,1
2,21,4,2,35,1,35,1
3,16,10,890,55,1,35,0
2,1,2,7633,55,0,55,0
1,22,4,4,22,1,18,1
3,23,4,2,35,0,35,0
3,23,4,1,22,1,22,1
1,23,4,1,35,1,35,0
3,23,4,1,35,0,55,1
2,18,4,2,35,1,35,0
3,19,4,1,35,1,35,0
1,20,4,11,35,1,35,0
2,21,4,1,22,0,65,1
1,16,4,3,22,0,35,1
1,25,4,1,35,1,35,1
1,23,4,1,22,1,35,1
1,20,4,1,35,1,22,0
3,24,4,1,22,1,35,1
1,19,4,11,65,1,55,0
3,19,4,1,35,1,22,0
3,22,4,1,22,1,22,0
2,18,4,2,35,0,65,0
2,19,4,2,35,1,55,1
2,22,4,1,55,1,55,1
1,17,4,1,55,0,35,0
3,17,4,1,35,1,35,0
1,20,4,1,22,1,35,1
1,25,4,2,18,1,18,0
2,17,4,1,35,1,22,0
2,17,4,2,35,0,55,1
3,22,4,2,55,1,55,0
3,22,4,1,22,0,22,1
1,19,4,1,35,1,18,0
1,23,4,1,22,1,22,0
3,21,4,1,35,1,55,1
3,19,4,2,22,0,22,0
1,22,4,1,35,1,55,1
2,24,4,1,55,1,35,1
1,18,4,1,22,1,35,0
2,22,4,2,22,1,55,1
1,26,4,1,55,1,18,0
3,20,4,2,35,1,35,0
2,23,4,1,55,0,35,1
3,23,4,1,35,1,35,1
2,13,4,1,55,1,35,0
1,20,4,1,35,1,55,0
3,20,4,40,35,1,35,0
1,24,4,1,55,1,22,0
1,19,4,1,22,1,55,1
2,18,4,1,35,1,55,1
2,21,4,1,35,1,55,0
2,25,4,1,35,0,55,0
2,24,4,2,22,1,35,0
1,23,4,1,35,1,35,0
1,20,4,2,22,1,35,0
1,26,4,1,22,1,35,1
1,20,4,1,35,1,35,0
3,24,4,1,22,1,22,0
1,18,4,2,35,1,35,0
2,24,4,1,65,1,55,0
1,25,4,1,22,1,55,1
2,20,4,1,35,0,22,0
1,21,4,1,22,1,35,1
2,22,4,1,55,0,55,0
2,22,4,1,35,1,22,0
3,26,4,2,35,1,35,0
3,19,4,1,55,1,35,1
2,21,4,2,55,0,55,0
2,19,4,1,35,0,35,0
1,23,4,1,22,0,35,0
1,23,4,1,35,1,35,0
3,26,4,12,35,1,22,0
1,22,4,5,55,1,35,0
1,20,4,1,35,0,55,0
2,19,4,1,22,1,55,0
3,25,4,2,35,1,35,0
2,17,4,1,55,1,35,0
1,18,4,1,35,1,35,1
2,23,4,1,35,1,35,0
2,24,4,1,35,0,35,0
3,26,4,1,35,1,55,0
2,17,4,2,55,0,55,0
2,25,4,1,22,0,35,1
2,22,4,1,35,1,35,1
2,22,4,1,35,1,35,1
1,19,4,1,35,0,35,0
2,26,4,1,22,1,22,0
1,22,4,1,35,1,55,0
